Rownum,Predicteddate
5171,20137042.44145753
5172,20165414.486721862
5173,20093883.98583746
5174,20130473.55211188
5175,20113859.622890994
5176,20148478.528724127
5177,20147241.894710876
5178,20145925.987613726
5179,20125884.48702648
5180,20107917.1938931
5181,20170661.94852172
5182,20089686.989904277
5183,20148123.193360146
5184,20122349.648379974
5185,20148388.58198575
5186,20059125.567592993
5187,20103834.497703955
5188,20038918.504427563
5189,20139933.32486809
5190,20123822.733984366
5191,20135988.7859017
5192,20172414.408066712
5193,20073491.919924732
5194,20111111.561524924
5195,20071019.42265773
5196,20197415.283263423
5197,20135718.99348727
5198,20110619.888395853
5199,20170829.740871727
5200,20140892.483954947
5201,20158082.268386457
5202,20179701.9593273
5203,20148184.768137142
5204,20122016.172255732
5205,20120559.299389873
5206,20137855.274886947
5207,20128515.742694434
5208,20078449.348627593
5209,20176956.39398376
5210,20099991.99656429
5211,20099312.85927028
5212,20058169.32564996
5213,20160519.898019895
5214,20004461.648870807
5215,20124551.699960425
5216,20140481.222748995
5217,20208204.535232965
5218,20166391.977393683
5219,20142028.384320356
5220,20183036.963592365
5221,20017356.811627716
5222,20144691.033290368
5223,20133693.803149976
5224,20114956.66282563
5225,20140608.09434335
5226,20169330.435931377
5227,20130999.956422042
5228,20166719.966260638
5229,20166260.435052156
5230,20145387.694412813
5231,20134932.29745179
5232,20154287.77911711
5233,20157196.06907635
5234,20166958.665262625
5235,20139378.922532853
5236,20105083.461538993
5237,20155478.24550855
5238,20143985.253193956
5239,20149205.620019194
5240,20158013.63639479
5241,20163839.180719897
5242,20153806.257246055
5243,20167680.510078643
5244,20100426.262066565
5245,20169789.028830133
5246,20167028.05869392
5247,20177420.00689908
5248,20022050.2429793
5249,20146193.560821664
5250,20144652.28752191
5251,20123789.122397892
5252,20163754.12159281
5253,20159226.77139547
5254,20167654.001112606
5255,20136811.72464472
5256,20104164.23216936
5257,20144097.401435502
5258,20120726.60237503
5259,20127195.467324175
5260,20086819.566413186
5261,20163453.270295616
5262,20152501.28179785
5263,20150879.885503247
5264,20133648.32654165
5265,20079455.02609189
5266,20166039.244535387
5267,20157465.331536405
5268,20163627.122536555
5269,20166448.87488646
5270,20115934.539241824
5271,20085059.41156462
5272,20140238.79257383
5273,20156113.33231896
5274,20052257.67077451
5275,20159565.45202755
5276,20032403.152384695
5277,20145063.325623546
5278,20135944.943184804
5279,20182844.382562157
5280,20109162.009695165
5281,20054756.494089965
5282,20141889.645953827
5283,20099637.13734879
5284,20167186.620727457
5285,20150648.248992834
5286,20166346.82172992
5287,20101366.861386288
5288,20053135.813528754
5289,20136960.247944757
5290,20165952.76333251
5291,20126208.58783064
5292,20029989.408153128
5293,20110767.41083355
5294,20136802.707459684
5295,20192409.08446604
5296,20154893.417133573
5297,20105695.37754878
5298,20074340.97442644
5299,20185585.212860648
5300,20140597.148652066
5301,20041253.729541164
5302,20155029.62307248
5303,20125720.401411686
5304,20128077.74166388
5305,20103173.51764383
5306,20169942.810162745
5307,20049482.045277093
5308,20081626.76353764
5309,20156494.885611605
5310,20131844.171507627
5311,20126423.667556304
5312,20123817.160123028
5313,20144725.2382269
5314,20189086.912757494
5315,20156970.863414172
5316,20134063.17464044
5317,20063301.164392397
5318,20158100.437801816
5319,20167993.179132145
5320,20165807.76419043
5321,20033160.995217517
5322,20065910.473342724
5323,20112267.848828755
5324,20077348.81319379
5325,20047267.18032462
5326,20139212.266284402
5327,20148211.111434553
5328,20142894.841223475
5329,20163343.291799285
5330,20063428.46636858
5331,20168224.229215316
5332,20124353.952209108
5333,20147736.66987276
5334,20180584.806179434
5335,20168328.070169665
5336,20150573.7956003
5337,20129693.5521156
5338,20108601.768211957
5339,20104710.043287784
5340,20070323.90145065
5341,20166095.849927414
5342,20096961.61044636
5343,20162573.634987388
5344,20092998.886683453
5345,20110613.86832623
5346,20123205.701998077
5347,19992872.265475314
5348,20116805.419986624
5349,20191740.89107325
5350,20105938.381485082
5351,20106092.190452673
5352,20059804.995378386
5353,19957543.0979416
5354,20066951.891057022
5355,20181729.59959815
5356,20154084.244964287
5357,20174923.003659613
5358,20124657.518996585
5359,20152449.01333669
5360,20172197.59857991
5361,20137691.72423379
5362,20159857.133966845
5363,20149518.372004677
5364,20113497.85626672
5365,20130372.219011087
5366,20122404.4612983
5367,20054097.28256478
5368,19971463.776548013
5369,20126655.77325423
5370,20005504.013773624
5371,20131638.85111166
5372,20091891.759049542
5373,20159425.68530927
5374,20036037.920674197
5375,20081664.718342092
5376,20145862.547817275
5377,20090329.160153303
5378,20143415.19750278
5379,20190481.23493544
5380,20165706.350952994
5381,20102697.082142644
5382,20162035.052716993
5383,20153443.59645852
5384,20004340.28969368
5385,20092508.742825452
5386,20156635.053784437
5387,20138786.149726983
5388,20082249.33129666
5389,20141595.326220736
5390,20163693.595468834
5391,20074454.720978618
5392,20109195.299772147
5393,20139740.44121033
5394,20161277.656218834
5395,20096799.55162704
5396,20165410.177676044
5397,20135474.993420593
5398,20140086.07155248
5399,20046479.117709883
5400,20134666.72023051
5401,20161330.10586683
5402,20046341.223162517
5403,20163032.772334352
5404,20071672.483145114
5405,20167677.30982424
5406,20141218.56540985
5407,20135252.230586078
5408,20093146.984998412
5409,20122365.36082966
5410,20170001.25277262
5411,20100644.998347715
5412,20137283.695296336
5413,20164186.799068257
5414,20135277.170539826
5415,20174971.97272896
5416,20108933.333036073
5417,20082479.435607176
5418,20166902.712789737
5419,20180894.117727075
5420,20041369.83595899
5421,20159018.129112665
5422,20015638.682332028
5423,20048760.43961546
5424,20161337.012400188
5425,20078995.45696001
5426,20169072.840827655
5427,20185154.898483783
5428,20055819.605432037
5429,20123022.74333484
5430,20119500.785296567
5431,20161689.61212797
5432,20103707.42435149
5433,20147109.927858967
5434,20141445.74008587
5435,20119283.41904644
5436,20008727.676962435
5437,20065568.59431801
5438,20141399.939136095
5439,20142961.823589407
5440,20133842.630319726
5441,20185108.911658846
5442,20158040.354300212
5443,20172491.280086182
5444,20108309.928791698
5445,20158779.51067325
5446,20119221.918716613
5447,20049521.071955614
5448,20159500.064905882
5449,19985946.152045626
5450,20124460.485169806
5451,20106752.450428426
5452,20060818.569638774
5453,20121248.369584255
5454,20087806.662412524
5455,20044730.61816427
5456,20136054.665055074
5457,20164107.571022946
5458,20134037.401404016
5459,20135859.567295328
5460,20114940.935107842
5461,20113833.72034704
5462,20152737.89023273
5463,20106696.1782328
5464,20164253.820601918
5465,20126313.989069175
5466,20069178.911441024
5467,20116655.426951062
5468,20128849.327923425
5469,20133044.868045576
5470,20142271.364194047
5471,20149583.57596637
5472,20106207.724686142
5473,20109370.124610417
5474,20124687.772091355
5475,20085007.148817725
5476,20186758.55593565
5477,20178164.253402803
5478,20115681.17794436
5479,20161832.77437055
5480,20093883.732238833
5481,20168881.49766015
5482,20139458.698499158
5483,20148004.239416897
5484,20168794.13494656
5485,20162394.288524847
5486,20164506.691951524
5487,20077634.75233687
5488,20137952.014022853
5489,20124079.024891727
5490,20070128.609087586
5491,20144228.19056895
5492,20148458.870044626
5493,20145966.57788692
5494,20094484.705389023
5495,20152937.727027845
5496,20141540.935733538
5497,20053109.738119323
5498,20168997.48636228
5499,20164024.581476297
5500,20183836.798443295
5501,20186815.249861706
5502,20152320.377298858
5503,20174971.97272896
5504,20173134.393038165
5505,20143197.599564027
5506,20158357.370790903
5507,20084784.251785543
5508,20115601.364253312
5509,20133937.938959736
5510,20085570.716987543
5511,20089732.614684705
5512,20136598.469472583
5513,20149257.882971693
5514,20166649.825784523
5515,20055398.04164204
5516,20097124.03934828
5517,20014224.910221763
5518,20133225.93534629
5519,20115813.628258877
5520,20143543.46108781
5521,20183546.981375467
5522,20175863.686853822
5523,20087720.28659648
5524,20049600.696627542
5525,20073514.31596707
5526,20132536.91302049
5527,20178773.042067196
5528,20097571.33866538
5529,20171915.014743146
5530,20117577.502149995
5531,20115964.12134097
5532,20169050.81244828
5533,20169126.879603848
5534,20110169.108603656
5535,20138039.445177816
5536,20144978.258078154
5537,20171981.90626769
5538,20081457.731269956
5539,20148909.606365368
5540,20160596.72184105
5541,20108457.076663107
5542,20142290.603682578
5543,20119458.75414668
5544,20131941.993127026
5545,20161463.32592433
5546,20161356.28957155
5547,20142910.859650023
5548,20122996.882452883
5549,20163472.324406683
5550,20104183.89441019
5551,20109791.990448818
5552,20192517.785120603
5553,20119720.791022588
5554,20074160.52301409
5555,20163872.318326686
5556,20178743.72249881
5557,20124298.050252654
5558,20160881.18130336
